Row,Local Date,Hour,Minute,Is Retweet,Retweet Count,,,,,,,,,,,,
2433,7/19/2016,1,13,TRUE,30,,,,,,,,,,,,
26,7/19/2016,1,17,TRUE,0,,,,,,,,,,,,
88,7/19/2016,1,17,TRUE,0,,,,,,,,,,,,
23624,7/19/2016,1,18,TRUE,0,,,,,,,,,,,,
4699,7/19/2016,1,23,FALSE,5,,,,,,,,,,,,
11233,7/19/2016,1,24,TRUE,5,,,,,,,,,,,,
597,7/19/2016,1,25,TRUE,5,,,,,,,,,,,,
3141,7/19/2016,1,25,FALSE,5,,,,,,,,,,,,
3682,7/19/2016,1,25,TRUE,5,,,,,,,,,,,,
14418,7/19/2016,1,28,FALSE,0,,,,,,,,,,,,
13885,7/19/2016,1,33,FALSE,0,,,,,,,,,,,,
203,7/19/2016,1,34,TRUE,0,,,,,,,,,,,,
573,7/19/2016,1,40,TRUE,0,,,,,,,,,,,,
2450,7/19/2016,2,5,TRUE,0,,,,,,,,,,,,
3422,7/19/2016,2,21,TRUE,0,,,,,,,,,,,,
23587,7/19/2016,2,25,TRUE,0,,,,,,,,,,,,
14691,7/19/2016,2,33,FALSE,0,,,,,,,,,,,,
2659,7/19/2016,2,42,TRUE,0,,,,,,,,,,,,
11653,7/19/2016,2,51,FALSE,0,,,,,,,,,,,,
11751,7/19/2016,2,55,FALSE,0,,,,,,,,,,,,
12145,7/19/2016,2,57,FALSE,0,,,,,,,,,,,,
14581,7/19/2016,2,57,FALSE,0,,,,,,,,,,,,
3511,7/19/2016,3,2,TRUE,0,,,,,,,,,,,,
3468,7/19/2016,3,10,TRUE,0,,,,,,,,,,,,
12329,7/19/2016,3,17,FALSE,0,,,,,,,,,,,,
12379,7/19/2016,3,24,FALSE,0,,,,,,,,,,,,
13809,7/19/2016,3,24,FALSE,0,,,,,,,,,,,,
3409,7/19/2016,3,25,TRUE,0,,,,,,,,,,,,
557,7/19/2016,3,46,TRUE,0,,,,,,,,,,,,
3362,7/19/2016,3,54,TRUE,0,,,,,,,,,,,,
13981,7/19/2016,3,55,FALSE,0,,,,,,,,,,,,
14831,7/19/2016,3,55,FALSE,0,,,,,,,,,,,,
358,7/19/2016,4,25,TRUE,0,,,,,,,,,,,,
3204,7/19/2016,4,27,TRUE,0,,,,,,,,,,,,
12130,7/19/2016,4,27,FALSE,0,,,,,,,,,,,,
13814,7/19/2016,4,27,FALSE,0,,,,,,,,,,,,
3539,7/19/2016,4,31,FALSE,0,,,,,,,,,,,,
3410,7/19/2016,4,41,TRUE,0,,,,,,,,,,,,
12066,7/19/2016,4,55,FALSE,0,,,,,,,,,,,,
14575,7/19/2016,4,55,FALSE,0,,,,,,,,,,,,
12424,7/19/2016,4,58,FALSE,1,,,,,,,,,,,,
13965,7/19/2016,4,58,FALSE,1,,,,,,,,,,,,
3571,7/19/2016,5,0,TRUE,1,,,,,,,,,,,,
3003,7/19/2016,5,1,TRUE,1,,,,,,,,,,,,
2830,7/19/2016,5,4,FALSE,0,,,,,,,,,,,,
2604,7/19/2016,5,7,FALSE,0,,,,,,,,,,,,
13973,7/19/2016,5,8,FALSE,0,,,,,,,,,,,,
4636,7/19/2016,5,9,FALSE,0,,,,,,,,,,,,
4691,7/19/2016,5,12,FALSE,0,,,,,,,,,,,,
4585,7/19/2016,5,15,FALSE,0,,,,,,,,,,,,
4645,7/19/2016,5,16,FALSE,0,,,,,,,,,,,,
4616,7/19/2016,5,18,FALSE,0,,,,,,,,,,,,
4612,7/19/2016,5,20,FALSE,0,,,,,,,,,,,,
3363,7/19/2016,5,21,TRUE,0,,,,,,,,,,,,
4647,7/19/2016,5,22,FALSE,0,,,,,,,,,,,,
19567,7/19/2016,5,28,FALSE,0,,,,,,,,,,,,
12396,7/19/2016,5,30,FALSE,2,,,,,,,,,,,,
14848,7/19/2016,5,30,FALSE,2,,,,,,,,,,,,
12080,7/19/2016,5,32,TRUE,2,,,,,,,,,,,,
2431,7/19/2016,5,35,FALSE,0,,,,,,,,,,,,
4679,7/19/2016,5,35,FALSE,0,,,,,,,,,,,,
19238,7/19/2016,5,36,FALSE,0,,,,,,,,,,,,
19547,7/19/2016,5,40,FALSE,0,,,,,,,,,,,,
3211,7/19/2016,5,42,FALSE,0,,,,,,,,,,,,
3309,7/19/2016,5,43,TRUE,0,,,,,,,,,,,,
3296,7/19/2016,5,45,FALSE,0,,,,,,,,,,,,
12283,7/19/2016,5,49,TRUE,0,,,,,,,,,,,,
3117,7/19/2016,5,50,TRUE,0,,,,,,,,,,,,
12203,7/19/2016,6,1,TRUE,0,,,,,,,,,,,,
12276,7/19/2016,6,2,FALSE,0,,,,,,,,,,,,
13935,7/19/2016,6,3,FALSE,0,,,,,,,,,,,,
95,7/19/2016,6,5,FALSE,2,,,,,,,,,,,,
118,7/19/2016,6,7,FALSE,2,,,,,,,,,,,,
3337,7/19/2016,6,9,FALSE,6,,,,,,,,,,,,
12336,7/19/2016,6,9,FALSE,2,,,,,,,,,,,,
283,7/19/2016,6,10,TRUE,6,,,,,,,,,,,,
14847,7/19/2016,6,10,TRUE,6,,,,,,,,,,,,
19491,7/19/2016,6,12,FALSE,6,,,,,,,,,,,,
3265,7/19/2016,6,16,TRUE,0,,,,,,,,,,,,
2906,7/19/2016,6,24,TRUE,13,,,,,,,,,,,,
3651,7/19/2016,6,24,FALSE,13,,,,,,,,,,,,
63,7/19/2016,6,29,TRUE,0,,,,,,,,,,,,
3303,7/19/2016,6,29,TRUE,0,,,,,,,,,,,,
4605,7/19/2016,6,29,TRUE,0,,,,,,,,,,,,
121,7/19/2016,6,30,TRUE,0,,,,,,,,,,,,
532,7/19/2016,6,32,TRUE,0,,,,,,,,,,,,
2999,7/19/2016,6,32,TRUE,0,,,,,,,,,,,,
14568,7/19/2016,6,33,FALSE,3,,,,,,,,,,,,
14706,7/19/2016,6,33,FALSE,3,,,,,,,,,,,,
12062,7/19/2016,6,34,TRUE,3,,,,,,,,,,,,
555,7/19/2016,6,37,TRUE,0,,,,,,,,,,,,
1208,7/19/2016,6,37,TRUE,0,,,,,,,,,,,,
2797,7/19/2016,6,38,TRUE,0,,,,,,,,,,,,
12213,7/19/2016,6,38,TRUE,0,,,,,,,,,,,,
14713,7/19/2016,6,38,TRUE,0,,,,,,,,,,,,
77,7/19/2016,6,39,TRUE,0,,,,,,,,,,,,
2686,7/19/2016,6,40,TRUE,0,,,,,,,,,,,,
1298,7/19/2016,6,41,TRUE,0,,,,,,,,,,,,
3616,7/19/2016,6,43,TRUE,0,,,,,,,,,,,,
12296,7/19/2016,6,43,TRUE,0,,,,,,,,,,,,
12334,7/19/2016,6,43,TRUE,0,,,,,,,,,,,,
1137,7/19/2016,6,45,TRUE,0,,,,,,,,,,,,
12274,7/19/2016,6,46,TRUE,0,,,,,,,,,,,,
23593,7/19/2016,7,0,TRUE,0,,,,,,,,,,,,
3007,7/19/2016,7,2,FALSE,1,,,,,,,,,,,,
12279,7/19/2016,7,4,FALSE,1,,,,,,,,,,,,
14803,7/19/2016,7,4,FALSE,1,,,,,,,,,,,,
12194,7/19/2016,7,5,TRUE,0,,,,,,,,,,,,
20513,7/19/2016,7,8,FALSE,0,,,,,,,,,,,,
12294,7/19/2016,7,9,FALSE,2,,,,,,,,,,,,
12397,7/19/2016,7,9,TRUE,2,,,,,,,,,,,,
580,7/19/2016,7,10,FALSE,2,,,,,,,,,,,,
11754,7/19/2016,7,10,TRUE,2,,,,,,,,,,,,
3209,7/19/2016,7,13,FALSE,0,,,,,,,,,,,,
11683,7/19/2016,7,13,TRUE,0,,,,,,,,,,,,
11643,7/19/2016,7,14,TRUE,0,,,,,,,,,,,,
11656,7/19/2016,7,16,TRUE,0,,,,,,,,,,,,
11657,7/19/2016,7,18,TRUE,3,,,,,,,,,,,,
14311,7/19/2016,7,19,FALSE,3,,,,,,,,,,,,
1279,7/19/2016,7,21,TRUE,0,,,,,,,,,,,,
11744,7/19/2016,7,21,TRUE,0,,,,,,,,,,,,
12343,7/19/2016,7,23,FALSE,0,,,,,,,,,,,,
1204,7/19/2016,7,25,TRUE,0,,,,,,,,,,,,
1195,7/19/2016,7,30,TRUE,19,,,,,,,,,,,,
19571,7/19/2016,7,30,TRUE,19,,,,,,,,,,,,
23583,7/19/2016,7,30,FALSE,19,,,,,,,,,,,,
2610,7/19/2016,7,31,TRUE,19,,,,,,,,,,,,
23555,7/19/2016,7,32,TRUE,19,,,,,,,,,,,,
23589,7/19/2016,7,32,TRUE,19,,,,,,,,,,,,
3414,7/19/2016,7,33,TRUE,2,,,,,,,,,,,,
11635,7/19/2016,7,35,TRUE,2,,,,,,,,,,,,
12333,7/19/2016,7,35,FALSE,2,,,,,,,,,,,,
12391,7/19/2016,7,35,FALSE,2,,,,,,,,,,,,
19465,7/19/2016,7,35,FALSE,2,,,,,,,,,,,,
342,7/19/2016,7,36,TRUE,2,,,,,,,,,,,,
2989,7/19/2016,7,36,TRUE,2,,,,,,,,,,,,
23605,7/19/2016,7,36,TRUE,4,,,,,,,,,,,,
14849,7/19/2016,7,38,TRUE,4,,,,,,,,,,,,
2494,7/19/2016,7,39,FALSE,4,,,,,,,,,,,,
23597,7/19/2016,7,39,TRUE,4,,,,,,,,,,,,
12060,7/19/2016,7,40,FALSE,4,,,,,,,,,,,,
19235,7/19/2016,7,41,TRUE,0,,,,,,,,,,,,
19285,7/19/2016,7,41,TRUE,0,,,,,,,,,,,,
14721,7/19/2016,7,42,FALSE,0,,,,,,,,,,,,
19314,7/19/2016,7,43,TRUE,0,,,,,,,,,,,,
3456,7/19/2016,7,44,TRUE,2,,,,,,,,,,,,
3474,7/19/2016,7,44,FALSE,2,,,,,,,,,,,,
205,7/19/2016,7,45,TRUE,2,,,,,,,,,,,,
212,7/19/2016,7,47,TRUE,2,,,,,,,,,,,,
19337,7/19/2016,7,47,TRUE,2,,,,,,,,,,,,
3451,7/19/2016,7,48,TRUE,2,,,,,,,,,,,,
3598,7/19/2016,7,48,TRUE,2,,,,,,,,,,,,
4646,7/19/2016,7,48,FALSE,2,,,,,,,,,,,,
350,7/19/2016,7,50,TRUE,2,,,,,,,,,,,,
2613,7/19/2016,7,50,TRUE,2,,,,,,,,,,,,
3473,7/19/2016,7,50,TRUE,2,,,,,,,,,,,,
4653,7/19/2016,7,50,FALSE,2,,,,,,,,,,,,
11692,7/19/2016,7,50,FALSE,2,,,,,,,,,,,,
14578,7/19/2016,7,50,FALSE,2,,,,,,,,,,,,
2690,7/19/2016,7,51,FALSE,2,,,,,,,,,,,,
2914,7/19/2016,7,52,TRUE,2,,,,,,,,,,,,
3347,7/19/2016,7,53,FALSE,2,,,,,,,,,,,,
3696,7/19/2016,7,53,FALSE,2,,,,,,,,,,,,
23564,7/19/2016,7,53,TRUE,2,,,,,,,,,,,,
3327,7/19/2016,7,54,TRUE,2,,,,,,,,,,,,
14322,7/19/2016,7,54,TRUE,2,,,,,,,,,,,,
3378,7/19/2016,7,56,TRUE,2,,,,,,,,,,,,
13966,7/19/2016,7,56,FALSE,2,,,,,,,,,,,,
19242,7/19/2016,7,56,TRUE,0,,,,,,,,,,,,
23647,7/19/2016,7,56,TRUE,2,,,,,,,,,,,,
13897,7/19/2016,7,58,FALSE,0,,,,,,,,,,,,
3515,7/19/2016,8,0,TRUE,0,,,,,,,,,,,,
11619,7/19/2016,8,0,TRUE,0,,,,,,,,,,,,
11728,7/19/2016,8,0,TRUE,0,,,,,,,,,,,,
14405,7/19/2016,8,1,FALSE,1,,,,,,,,,,,,
19541,7/19/2016,8,1,FALSE,1,,,,,,,,,,,,
13884,7/19/2016,8,2,FALSE,1,,,,,,,,,,,,
13891,7/19/2016,8,2,TRUE,1,,,,,,,,,,,,
207,7/19/2016,8,3,FALSE,1,,,,,,,,,,,,
23582,7/19/2016,8,4,FALSE,1,,,,,,,,,,,,
3449,7/19/2016,8,5,TRUE,0,,,,,,,,,,,,
12127,7/19/2016,8,6,FALSE,0,,,,,,,,,,,,
14723,7/19/2016,8,6,FALSE,0,,,,,,,,,,,,
13968,7/19/2016,8,7,TRUE,0,,,,,,,,,,,,
19310,7/19/2016,8,11,TRUE,0,,,,,,,,,,,,
3030,7/19/2016,8,13,FALSE,3,,,,,,,,,,,,
3680,7/19/2016,8,14,TRUE,3,,,,,,,,,,,,
111,7/19/2016,8,15,TRUE,3,,,,,,,,,,,,
287,7/19/2016,8,15,FALSE,3,,,,,,,,,,,,
567,7/19/2016,8,15,TRUE,3,,,,,,,,,,,,
2682,7/19/2016,8,15,TRUE,3,,,,,,,,,,,,
2770,7/19/2016,8,15,TRUE,3,,,,,,,,,,,,
11688,7/19/2016,8,15,TRUE,3,,,,,,,,,,,,
14569,7/19/2016,8,15,TRUE,3,,,,,,,,,,,,
2294,7/19/2016,8,16,TRUE,5,,,,,,,,,,,,
384,7/19/2016,8,17,TRUE,5,,,,,,,,,,,,
735,7/19/2016,8,17,TRUE,5,,,,,,,,,,,,
3510,7/19/2016,8,17,TRUE,5,,,,,,,,,,,,
3555,7/19/2016,8,17,TRUE,5,,,,,,,,,,,,
11235,7/19/2016,8,17,TRUE,5,,,,,,,,,,,,
11689,7/19/2016,8,17,TRUE,5,,,,,,,,,,,,
2824,7/19/2016,8,18,FALSE,5,,,,,,,,,,,,
3298,7/19/2016,8,18,TRUE,5,,,,,,,,,,,,
3535,7/19/2016,8,18,FALSE,5,,,,,,,,,,,,
3650,7/19/2016,8,18,TRUE,5,,,,,,,,,,,,
19555,7/19/2016,8,18,TRUE,5,,,,,,,,,,,,
2802,7/19/2016,8,19,TRUE,5,,,,,,,,,,,,
17,7/19/2016,8,20,FALSE,23,,,,,,,,,,,,
413,7/19/2016,8,20,TRUE,23,,,,,,,,,,,,
12160,7/19/2016,8,20,FALSE,5,,,,,,,,,,,,
104,7/19/2016,8,21,TRUE,23,,,,,,,,,,,,
2478,7/19/2016,8,22,TRUE,23,,,,,,,,,,,,
19267,7/19/2016,8,22,TRUE,23,,,,,,,,,,,,
272,7/19/2016,8,23,FALSE,23,,,,,,,,,,,,
2776,7/19/2016,8,23,FALSE,23,,,,,,,,,,,,
3231,7/19/2016,8,23,TRUE,23,,,,,,,,,,,,
3608,7/19/2016,8,24,FALSE,23,,,,,,,,,,,,
19488,7/19/2016,8,24,TRUE,7,,,,,,,,,,,,
3106,7/19/2016,8,25,TRUE,7,,,,,,,,,,,,
3387,7/19/2016,8,25,TRUE,7,,,,,,,,,,,,
460,7/19/2016,8,26,TRUE,7,,,,,,,,,,,,
19459,7/19/2016,8,27,TRUE,7,,,,,,,,,,,,
1257,7/19/2016,8,28,TRUE,0,,,,,,,,,,,,
3277,7/19/2016,8,28,FALSE,7,,,,,,,,,,,,
363,7/19/2016,8,29,TRUE,0,,,,,,,,,,,,
2453,7/19/2016,8,29,TRUE,0,,,,,,,,,,,,
2896,7/19/2016,8,29,TRUE,0,,,,,,,,,,,,
723,7/19/2016,8,31,TRUE,0,,,,,,,,,,,,
2314,7/19/2016,8,31,TRUE,0,,,,,,,,,,,,
3258,7/19/2016,8,32,TRUE,0,,,,,,,,,,,,
6714,7/19/2016,8,32,FALSE,3,,,,,,,,,,,,
497,7/19/2016,8,33,FALSE,3,,,,,,,,,,,,
1281,7/19/2016,8,33,TRUE,3,,,,,,,,,,,,
2730,7/19/2016,8,33,TRUE,3,,,,,,,,,,,,
3128,7/19/2016,8,33,TRUE,3,,,,,,,,,,,,
3492,7/19/2016,8,33,TRUE,3,,,,,,,,,,,,
91,7/19/2016,8,35,TRUE,3,,,,,,,,,,,,
390,7/19/2016,8,35,TRUE,3,,,,,,,,,,,,
550,7/19/2016,8,35,TRUE,3,,,,,,,,,,,,
2832,7/19/2016,8,35,TRUE,3,,,,,,,,,,,,
3114,7/19/2016,8,36,FALSE,1,,,,,,,,,,,,
2594,7/19/2016,8,37,TRUE,1,,,,,,,,,,,,
2841,7/19/2016,8,37,TRUE,1,,,,,,,,,,,,
12166,7/19/2016,8,37,FALSE,1,,,,,,,,,,,,
13970,7/19/2016,8,37,FALSE,1,,,,,,,,,,,,
319,7/19/2016,8,39,TRUE,1,,,,,,,,,,,,
765,7/19/2016,8,40,TRUE,0,,,,,,,,,,,,
2724,7/19/2016,8,40,TRUE,0,,,,,,,,,,,,
3213,7/19/2016,8,40,TRUE,0,,,,,,,,,,,,
19483,7/19/2016,8,40,TRUE,0,,,,,,,,,,,,
2963,7/19/2016,8,41,TRUE,0,,,,,,,,,,,,
3094,7/19/2016,8,42,TRUE,0,,,,,,,,,,,,
23628,7/19/2016,8,42,TRUE,0,,,,,,,,,,,,
797,7/19/2016,8,43,TRUE,0,,,,,,,,,,,,
3675,7/19/2016,8,43,TRUE,0,,,,,,,,,,,,
4602,7/19/2016,8,46,FALSE,1,,,,,,,,,,,,
3594,7/19/2016,8,48,TRUE,3,,,,,,,,,,,,
2487,7/19/2016,8,49,FALSE,3,,,,,,,,,,,,
3232,7/19/2016,8,49,TRUE,3,,,,,,,,,,,,
23578,7/19/2016,8,49,TRUE,3,,,,,,,,,,,,
2378,7/19/2016,8,50,TRUE,3,,,,,,,,,,,,
19309,7/19/2016,8,50,FALSE,3,,,,,,,,,,,,
19557,7/19/2016,8,50,TRUE,3,,,,,,,,,,,,
768,7/19/2016,8,51,FALSE,3,,,,,,,,,,,,
731,7/19/2016,8,52,TRUE,5,,,,,,,,,,,,
2991,7/19/2016,8,52,FALSE,3,,,,,,,,,,,,
3504,7/19/2016,8,52,TRUE,3,,,,,,,,,,,,
2236,7/19/2016,8,54,TRUE,5,,,,,,,,,,,,
2530,7/19/2016,8,54,TRUE,5,,,,,,,,,,,,
12075,7/19/2016,8,54,TRUE,5,,,,,,,,,,,,
14537,7/19/2016,8,54,FALSE,5,,,,,,,,,,,,
3006,7/19/2016,8,55,TRUE,5,,,,,,,,,,,,
11684,7/19/2016,8,55,TRUE,5,,,,,,,,,,,,
388,7/19/2016,8,56,TRUE,0,,,,,,,,,,,,
3494,7/19/2016,8,59,FALSE,0,,,,,,,,,,,,
11623,7/19/2016,8,59,TRUE,0,,,,,,,,,,,,
12284,7/19/2016,8,59,TRUE,0,,,,,,,,,,,,
736,7/19/2016,9,0,TRUE,0,,,,,,,,,,,,
2923,7/19/2016,9,0,TRUE,0,,,,,,,,,,,,
4599,7/19/2016,9,0,TRUE,0,,,,,,,,,,,,
13940,7/19/2016,9,0,TRUE,0,,,,,,,,,,,,
14694,7/19/2016,9,0,FALSE,0,,,,,,,,,,,,
554,7/19/2016,9,2,TRUE,0,,,,,,,,,,,,
3275,7/19/2016,9,5,TRUE,5,,,,,,,,,,,,
476,7/19/2016,9,7,FALSE,5,,,,,,,,,,,,
19562,7/19/2016,9,8,FALSE,2,,,,,,,,,,,,
2978,7/19/2016,9,9,TRUE,2,,,,,,,,,,,,
3596,7/19/2016,9,9,TRUE,2,,,,,,,,,,,,
12098,7/19/2016,9,9,FALSE,2,,,,,,,,,,,,
14697,7/19/2016,9,9,FALSE,2,,,,,,,,,,,,
14718,7/19/2016,9,9,TRUE,2,,,,,,,,,,,,
738,7/19/2016,9,10,FALSE,2,,,,,,,,,,,,
2309,7/19/2016,9,11,TRUE,2,,,,,,,,,,,,
2944,7/19/2016,9,12,TRUE,0,,,,,,,,,,,,
3206,7/19/2016,9,12,FALSE,0,,,,,,,,,,,,
3628,7/19/2016,9,12,TRUE,0,,,,,,,,,,,,
310,7/19/2016,9,13,TRUE,0,,,,,,,,,,,,
152,7/19/2016,9,14,TRUE,0,,,,,,,,,,,,
12091,7/19/2016,9,16,FALSE,0,,,,,,,,,,,,
19467,7/19/2016,9,17,TRUE,0,,,,,,,,,,,,
3381,7/19/2016,9,19,FALSE,0,,,,,,,,,,,,
492,7/19/2016,9,20,FALSE,1,,,,,,,,,,,,
772,7/19/2016,9,20,TRUE,1,,,,,,,,,,,,
791,7/19/2016,9,20,TRUE,1,,,,,,,,,,,,
2443,7/19/2016,9,20,TRUE,1,,,,,,,,,,,,
3621,7/19/2016,9,21,TRUE,1,,,,,,,,,,,,
2377,7/19/2016,9,22,TRUE,1,,,,,,,,,,,,
2801,7/19/2016,9,22,TRUE,1,,,,,,,,,,,,
14310,7/19/2016,9,22,TRUE,1,,,,,,,,,,,,
2717,7/19/2016,9,23,FALSE,1,,,,,,,,,,,,
1238,7/19/2016,9,24,FALSE,4,,,,,,,,,,,,
2752,7/19/2016,9,25,FALSE,4,,,,,,,,,,,,
3620,7/19/2016,9,25,FALSE,4,,,,,,,,,,,,
3181,7/19/2016,9,26,FALSE,4,,,,,,,,,,,,
3639,7/19/2016,9,26,FALSE,4,,,,,,,,,,,,
11691,7/19/2016,9,26,FALSE,4,,,,,,,,,,,,
2957,7/19/2016,9,28,TRUE,7,,,,,,,,,,,,
1142,7/19/2016,9,29,TRUE,7,,,,,,,,,,,,
3067,7/19/2016,9,29,TRUE,7,,,,,,,,,,,,
3572,7/19/2016,9,30,TRUE,7,,,,,,,,,,,,
11658,7/19/2016,9,30,FALSE,7,,,,,,,,,,,,
12191,7/19/2016,9,30,FALSE,7,,,,,,,,,,,,
13888,7/19/2016,9,30,TRUE,7,,,,,,,,,,,,
14408,7/19/2016,9,30,TRUE,7,,,,,,,,,,,,
279,7/19/2016,9,31,FALSE,7,,,,,,,,,,,,
623,7/19/2016,9,31,TRUE,7,,,,,,,,,,,,
13805,7/19/2016,9,31,TRUE,7,,,,,,,,,,,,
2454,7/19/2016,9,32,TRUE,3,,,,,,,,,,,,
2924,7/19/2016,9,32,TRUE,3,,,,,,,,,,,,
14675,7/19/2016,9,32,TRUE,3,,,,,,,,,,,,
55,7/19/2016,9,33,TRUE,3,,,,,,,,,,,,
3561,7/19/2016,9,33,FALSE,3,,,,,,,,,,,,
3687,7/19/2016,9,33,TRUE,3,,,,,,,,,,,,
12199,7/19/2016,9,33,TRUE,3,,,,,,,,,,,,
440,7/19/2016,9,34,TRUE,3,,,,,,,,,,,,
3322,7/19/2016,9,34,FALSE,3,,,,,,,,,,,,
2485,7/19/2016,9,35,TRUE,3,,,,,,,,,,,,
762,7/19/2016,9,36,TRUE,0,,,,,,,,,,,,
12287,7/19/2016,9,37,TRUE,0,,,,,,,,,,,,
19566,7/19/2016,9,37,TRUE,0,,,,,,,,,,,,
2392,7/19/2016,9,38,TRUE,0,,,,,,,,,,,,
11499,7/19/2016,9,38,FALSE,0,,,,,,,,,,,,
266,7/19/2016,9,39,TRUE,0,,,,,,,,,,,,
1154,7/19/2016,9,39,TRUE,0,,,,,,,,,,,,
2921,7/19/2016,9,39,TRUE,0,,,,,,,,,,,,
3055,7/19/2016,9,39,TRUE,0,,,,,,,,,,,,
3384,7/19/2016,9,40,TRUE,24,,,,,,,,,,,,
456,7/19/2016,9,41,TRUE,24,,,,,,,,,,,,
728,7/19/2016,9,41,TRUE,24,,,,,,,,,,,,
1256,7/19/2016,9,41,TRUE,24,,,,,,,,,,,,
2486,7/19/2016,9,41,TRUE,24,,,,,,,,,,,,
3005,7/19/2016,9,41,TRUE,24,,,,,,,,,,,,
12223,7/19/2016,9,41,FALSE,24,,,,,,,,,,,,
13941,7/19/2016,9,41,FALSE,24,,,,,,,,,,,,
12218,7/19/2016,9,42,FALSE,24,,,,,,,,,,,,
14421,7/19/2016,9,42,TRUE,24,,,,,,,,,,,,
114,7/19/2016,9,43,TRUE,24,,,,,,,,,,,,
12221,7/19/2016,9,43,TRUE,24,,,,,,,,,,,,
13971,7/19/2016,9,43,TRUE,24,,,,,,,,,,,,
3461,7/19/2016,9,44,TRUE,1,,,,,,,,,,,,
12384,7/19/2016,9,44,FALSE,1,,,,,,,,,,,,
14692,7/19/2016,9,45,TRUE,1,,,,,,,,,,,,
633,7/19/2016,9,46,FALSE,1,,,,,,,,,,,,
12450,7/19/2016,9,46,TRUE,1,,,,,,,,,,,,
146,7/19/2016,9,47,TRUE,1,,,,,,,,,,,,
2960,7/19/2016,9,47,FALSE,1,,,,,,,,,,,,
14417,7/19/2016,9,47,TRUE,1,,,,,,,,,,,,
137,7/19/2016,9,48,TRUE,13,,,,,,,,,,,,
581,7/19/2016,9,48,FALSE,13,,,,,,,,,,,,
1240,7/19/2016,9,48,TRUE,13,,,,,,,,,,,,
2817,7/19/2016,9,48,TRUE,13,,,,,,,,,,,,
12074,7/19/2016,9,48,FALSE,13,,,,,,,,,,,,
14793,7/19/2016,9,48,TRUE,13,,,,,,,,,,,,
12142,7/19/2016,9,49,TRUE,13,,,,,,,,,,,,
14788,7/19/2016,9,49,TRUE,13,,,,,,,,,,,,
23549,7/19/2016,9,49,TRUE,13,,,,,,,,,,,,
3190,7/19/2016,9,50,FALSE,13,,,,,,,,,,,,
3688,7/19/2016,9,50,TRUE,13,,,,,,,,,,,,
14690,7/19/2016,9,50,TRUE,13,,,,,,,,,,,,
766,7/19/2016,9,51,FALSE,13,,,,,,,,,,,,
129,7/19/2016,9,52,FALSE,0,,,,,,,,,,,,
145,7/19/2016,9,52,TRUE,0,,,,,,,,,,,,
1134,7/19/2016,9,52,TRUE,0,,,,,,,,,,,,
3493,7/19/2016,9,52,TRUE,0,,,,,,,,,,,,
14572,7/19/2016,9,52,TRUE,0,,,,,,,,,,,,
19474,7/19/2016,9,52,FALSE,0,,,,,,,,,,,,
23581,7/19/2016,9,52,TRUE,0,,,,,,,,,,,,
23629,7/19/2016,9,53,FALSE,0,,,,,,,,,,,,
14529,7/19/2016,9,55,TRUE,3,,,,,,,,,,,,
19558,7/19/2016,9,55,FALSE,0,,,,,,,,,,,,
12139,7/19/2016,9,56,TRUE,3,,,,,,,,,,,,
381,7/19/2016,9,57,TRUE,3,,,,,,,,,,,,
1245,7/19/2016,9,57,FALSE,3,,,,,,,,,,,,
14313,7/19/2016,9,57,TRUE,3,,,,,,,,,,,,
724,7/19/2016,9,58,FALSE,3,,,,,,,,,,,,
13931,7/19/2016,9,58,TRUE,3,,,,,,,,,,,,
2987,7/19/2016,10,0,TRUE,20,,,,,,,,,,,,
3548,7/19/2016,10,0,FALSE,20,,,,,,,,,,,,
12277,7/19/2016,10,0,TRUE,20,,,,,,,,,,,,
12455,7/19/2016,10,0,FALSE,20,,,,,,,,,,,,
14412,7/19/2016,10,1,TRUE,20,,,,,,,,,,,,
588,7/19/2016,10,2,FALSE,20,,,,,,,,,,,,
2434,7/19/2016,10,2,FALSE,20,,,,,,,,,,,,
2578,7/19/2016,10,2,FALSE,20,,,,,,,,,,,,
415,7/19/2016,10,3,TRUE,0,,,,,,,,,,,,
2591,7/19/2016,10,3,TRUE,20,,,,,,,,,,,,
2913,7/19/2016,10,3,FALSE,0,,,,,,,,,,,,
13812,7/19/2016,10,3,TRUE,20,,,,,,,,,,,,
13820,7/19/2016,10,3,TRUE,0,,,,,,,,,,,,
11743,7/19/2016,10,4,TRUE,0,,,,,,,,,,,,
13800,7/19/2016,10,4,TRUE,0,,,,,,,,,,,,
1289,7/19/2016,10,5,TRUE,0,,,,,,,,,,,,
3242,7/19/2016,10,5,TRUE,0,,,,,,,,,,,,
23630,7/19/2016,10,5,TRUE,0,,,,,,,,,,,,
2216,7/19/2016,10,8,FALSE,0,,,,,,,,,,,,
2996,7/19/2016,10,8,TRUE,0,,,,,,,,,,,,
14716,7/19/2016,10,8,TRUE,0,,,,,,,,,,,,
378,7/19/2016,10,10,TRUE,0,,,,,,,,,,,,
3129,7/19/2016,10,10,TRUE,0,,,,,,,,,,,,
365,7/19/2016,10,11,TRUE,0,,,,,,,,,,,,
20484,7/19/2016,10,11,TRUE,10,,,,,,,,,,,,
2992,7/19/2016,10,13,TRUE,10,,,,,,,,,,,,
2810,7/19/2016,10,15,FALSE,10,,,,,,,,,,,,
3551,7/19/2016,10,15,TRUE,10,,,,,,,,,,,,
269,7/19/2016,10,16,FALSE,3,,,,,,,,,,,,
